locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
PSPTO_RS24660,PSPTO_RS24660,,5404836,5405456,-,hypothetical protein,Function unknown,UPI00062278E6
PSPTO_RS24665,PSPTO_RS24665,PSPTO4767%2CPSPTO_4767,5405456,5406439,-,pentapeptide repeat-containing protein,Function unknown,A0A0Q0HPH9
PSPTO_RS24670,PSPTO_RS24670,PSPTO4768%2CPSPTO_4768,5406651,5407460,-,AAA family ATPase,"Replication, recombination and repair",A0A099SW04
PSPTO_RS24675,PSPTO_RS24675,PSPTO4769%2CPSPTO_4769,5407457,5408479,-,IS21-like element ISPsy4 family transposase,"Replication, recombination and repair",A0A099SYT7
PSPTO_RS24680,PSPTO_RS24680,,5409237,5409677,+,DUF4145 domain-containing protein,Energy production and conversion,UPI0006219863
PSPTO_RS24685,PSPTO_RS24685,PSPTO4770%2CPSPTO_4770,5409688,5410536,-,DUF2726 domain-containing protein,Function unknown,A0A0Q0BYR9
PSPTO_RS24690,PSPTO_RS24690,PSPTO4771%2CPSPTO_4771,5410735,5411769,+,hypothetical protein,No COG annotation,UPI0003186495
PSPTO_RS24695,PSPTO_RS24695,PSPTO4772%2CPSPTO_4772,5412009,5413049,+,DUF4062 domain-containing protein,Transcription,A0A0Q0I2J8
PSPTO_RS24700,PSPTO_RS24700,PSPTO4773%2CPSPTO_4773,5413440,5413844,-,DEAD/DEAH box helicase,"Replication, recombination and repair",A0A0Q0BNC0
PSPTO_RS24705,PSPTO_RS24705,PSPTO4774%2CPSPTO_4774,5413895,5415073,-,MFS transporter,Amino acid transport and metabolism,A0A0N8T6X6
PSPTO_RS24710,PSPTO_RS24710,PSPTO4775%2CPSPTO_4775,5415268,5416608,+,PLP-dependent aminotransferase family protein,Transcription,A0A2S3VCB0
PSPTO_RS24715,PSPTO_RS24715,PSPTO4776%2CPSPTO_4776,5416707,5418173,-,DnaJ domain-containing protein,"Post-translational modification, protein turnover,and chaperones",F3ICX9
PSPTO_RS24720,PSPTO_RS24720,PSPTO4777%2CPSPTO_4777,5418553,5419176,-,glutathione S-transferase,Coenzyme transport and metabolism,A0A0Q0D2V9
PSPTO_RS24725,PSPTO_RS24725,PSPTO4778%2CPSPTO_4778,5419226,5419609,-,RidA family protein,"Translation, ribosomal structure and biogenesis",A0A0Q0CQQ2
PSPTO_RS24730,PSPTO_RS24730,PSPTO4779%2CPSPTO_4779,5419798,5420472,+,tRNA (adenine(22)-N(1))-methyltransferase TrmK,Function unknown,UPI0003002140
PSPTO_RS24735,PSPTO_RS24735,PSPTO4780%2CPSPTO_4780,5420592,5421131,+,thioredoxin domain-containing protein,"Post-translational modification, protein turnover,and chaperones",A0A0Q0BL46
PSPTO_RS24740,PSPTO_RS24740,PSPTO4781%2CPSPTO_4781,5421139,5422110,-,alpha/beta hydrolase,Lipid transport and metabolism,UPI00031C52BE
PSPTO_RS24745,PSPTO_RS24745,PSPTO4782%2CPSPTO_4782,5422185,5423111,-,Gfo/Idh/MocA family oxidoreductase,Function unknown,A0A0Q0D2W8
PSPTO_RS24750,PSPTO_RS24750,PSPTO_5631,5423493,5424341,+,hypothetical protein,No COG annotation,A0A099SXK2
PSPTO_RS24755,PSPTO_RS24755,PSPTO4784%2CPSPTO_4784,5424383,5425483,+,GGDEF domain-containing protein,Signal transduction mechanisms,A0A0N8T6X5
PSPTO_RS24760,PSPTO_RS24760,PSPTO4786%2CPSPTO_4786,5425668,5426981,+,PAS domain-containing protein,Cell motility,A0A2K4TCG0
PSPTO_RS24765,PSPTO_RS24765,PSPTO4787%2CPSPTO_4787,5427008,5427757,+,two-component sensor histidine kinase,Signal transduction mechanisms,A0A0Q0DC87
PSPTO_RS24770,PSPTO_RS24770,PSPTO4788%2CPSPTO_4788,5427872,5428435,+,RNA 2'-phosphotransferase,"Translation, ribosomal structure and biogenesis",A0A0Q0BL39
PSPTO_RS24775,PSPTO_RS24775,PSPTO4789%2CPSPTO_4789,5428800,5429219,+,hypothetical protein,Function unknown,A0A099SXK5
PSPTO_RS24780,PSPTO_RS24780,PSPTO4790%2CPSPTO_4790,5429235,5430128,+,cation diffusion facilitator family transporter,Inorganic ion transport and metabolism,A0A099SWP7
PSPTO_RS24785,PSPTO_RS24785,,5430135,5430851,-,hypothetical protein,No COG annotation,UPI0001E279FD
PSPTO_RS24790,PSPTO_RS24790,,5430795,5431379,+,hypothetical protein,No COG annotation,UPI0002092047
PSPTO_RS24795,PSPTO_RS24795,PSPTO4792%2CPSPTO_4792,5431547,5432971,-,IS1182-like element ISPsy6 family transposase,"Replication, recombination and repair",A0A0P9UBL2
PSPTO_RS24800,PSPTO_RS24800,PSPTO4793%2CPSPTO_4793,5433349,5433828,+,Lrp/AsnC family transcriptional regulator,Transcription,A0A099SZI6
PSPTO_RS24805,PSPTO_RS24805,PSPTO4794%2CPSPTO_4794,5433842,5434378,-,pseudouridine synthase,"Translation, ribosomal structure and biogenesis",UPI00137912B4
PSPTO_RS24810,amn,PSPTO4795%2CPSPTO_4795,5434554,5436017,-,AMP nucleosidase,Nucleotide transport and metabolism,A0A0K8M6C2
PSPTO_RS24815,PSPTO_RS24815,PSPTO4796%2CPSPTO_4796,5436176,5438182,-,hybrid sensor histidine kinase/response regulator,Signal transduction mechanisms,A0A0Q0BIK7
PSPTO_RS24820,PSPTO_RS24820,PSPTO4798%2CPSPTO_4798,5438617,5439414,+,hydroxymethylpyrimidine/phosphomethylpyrimidine kinase,Coenzyme transport and metabolism,Q87VY7
PSPTO_RS24825,PSPTO_RS24825,PSPTO4799%2CPSPTO_4799,5439438,5440055,+,thiamine phosphate synthase,Coenzyme transport and metabolism,A0A0N8SUK3
PSPTO_RS24830,hemL,PSPTO4800%2CPSPTO_4800,5440261,5441544,+,glutamate-1-semialdehyde 2%2C1-aminomutase,Coenzyme transport and metabolism,A0A0N0FQE7
PSPTO_RS24835,PSPTO_RS24835,PSPTO4802%2CPSPTO_4802,5441840,5442388,+,sel1 repeat family protein,Function unknown,A0A099SZT6
PSPTO_RS24840,PSPTO_RS24840,PSPTO4803%2CPSPTO_4803,5442431,5442757,-,DUF1820 family protein,Function unknown,A0A099SXL5
PSPTO_RS24845,miaB,PSPTO4804%2CPSPTO_4804,5442888,5444216,+,tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB,"Translation, ribosomal structure and biogenesis",A0A0K8M7M6
PSPTO_RS24850,PSPTO_RS24850,PSPTO4805%2CPSPTO_4805,5444394,5445416,+,PhoH family protein,Signal transduction mechanisms,A0A099SZJ7
PSPTO_RS24855,ybeY,PSPTO4806%2CPSPTO_4806,5445409,5445909,+,rRNA maturation RNase YbeY,"Translation, ribosomal structure and biogenesis",A0A0N0G1V9
PSPTO_RS24860,PSPTO_RS24860,PSPTO4807%2CPSPTO_4807,5445915,5446757,+,HlyC/CorC family transporter,Inorganic ion transport and metabolism,A0A099SZT8
PSPTO_RS24865,lnt,PSPTO4808%2CPSPTO_4808,5446799,5448319,+,apolipoprotein N-acyltransferase,Cell wall/membrane/envelope biogenesis,A0A0N0G1W4
PSPTO_RS24870,PSPTO_RS24870,PSPTO4809%2CPSPTO_4809,5448371,5449141,-,YdcF family protein,Function unknown,A0A0N0G1W1
PSPTO_RS24875,PSPTO_RS24875,PSPTO4810%2CPSPTO_4810,5449212,5449562,-,hypothetical protein,No COG annotation,A0A0N0WW61
PSPTO_RS24880,PSPTO_RS24880,PSPTO4812%2CPSPTO_4812,5449874,5452480,+,leucine--tRNA ligase,"Translation, ribosomal structure and biogenesis",A0A0P9M2V4
PSPTO_RS24885,PSPTO_RS24885,PSPTO4813%2CPSPTO_4813,5452570,5453175,+,lipoprotein,Cell wall/membrane/envelope biogenesis,A0A099SZU5
PSPTO_RS24890,PSPTO_RS24890,PSPTO4814%2CPSPTO_4814,5453217,5454254,+,DNA polymerase III subunit delta,"Replication, recombination and repair",A0A0N1JHT6
PSPTO_RS24895,PSPTO_RS24895,PSPTO4815%2CPSPTO_4815,5454259,5454465,+,hypothetical protein,No COG annotation,A0A0N8RCJ3
PSPTO_RS24900,arfA,PSPTO4816%2CPSPTO_4816,5454631,5454786,+,ribosome alternative rescue factor ArfA,Function unknown,A0A099SZK8
PSPTO_RS24905,PSPTO_RS24905,PSPTO4817%2CPSPTO_4817,5454870,5456207,+,lytic murein transglycosylase,Cell wall/membrane/envelope biogenesis,A0A2V4PLI4
PSPTO_RS24910,lipA,PSPTO4818%2CPSPTO_4818,5456472,5457479,-,lipoyl synthase,Coenzyme transport and metabolism,A0A099SZV0
PSPTO_RS24915,lipB,PSPTO4819%2CPSPTO_4819,5457472,5458128,-,lipoyl(octanoyl) transferase LipB,Coenzyme transport and metabolism,A0A099SXN2
PSPTO_RS24920,PSPTO_RS24920,PSPTO4820%2CPSPTO_4820,5458128,5458403,-,DUF493 domain-containing protein,Function unknown,A0A0N0FQE8
PSPTO_RS24925,PSPTO_RS24925,PSPTO4821%2CPSPTO_4821,5458494,5459654,-,D-alanyl-D-alanine carboxypeptidase,Cell wall/membrane/envelope biogenesis,A0A099SZL4
PSPTO_RS24930,PSPTO_RS24930,,5459674,5459892,+,hypothetical protein,No COG annotation,
PSPTO_RS24935,PSPTO_RS24935,PSPTO4822%2CPSPTO_4822,5459896,5460924,-,septal ring lytic transglycosylase RlpA family protein,Cell wall/membrane/envelope biogenesis,A0A099SWV9
PSPTO_RS24940,mltB,PSPTO4823%2CPSPTO_4823,5460924,5461931,-,lytic murein transglycosylase B,Cell wall/membrane/envelope biogenesis,A0A0N0WW67
PSPTO_RS24945,rodA,PSPTO4824%2CPSPTO_4824,5461949,5463052,-,rod shape-determining protein RodA,Cell wall/membrane/envelope biogenesis,UPI000187384C
PSPTO_RS24950,mrdA,PSPTO4825%2CPSPTO_4825,5463084,5464979,-,penicillin-binding protein 2,Cell wall/membrane/envelope biogenesis,A0A0Q0CY24
PSPTO_RS24955,rlmH,PSPTO4826%2CPSPTO_4826,5465009,5465476,-,23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH,"Translation, ribosomal structure and biogenesis",A0A099SZM0
PSPTO_RS24960,rsfS,PSPTO4827%2CPSPTO_4827,5465486,5465872,-,ribosome silencing factor,"Translation, ribosomal structure and biogenesis",A0A099SWW5
PSPTO_RS24965,nadD,PSPTO4828%2CPSPTO_4828,5465933,5466592,-,nicotinate-nucleotide adenylyltransferase,Coenzyme transport and metabolism,UPI0013723860
PSPTO_RS24970,PSPTO_RS24970,PSPTO4829%2CPSPTO_4829,5466615,5467880,-,glutamate-5-semialdehyde dehydrogenase,Amino acid transport and metabolism,A0A0Q0D4S4
PSPTO_RS24975,PSPTO_RS24975,PSPTO4830%2CPSPTO_4830,5468163,5468834,+,DNA-3-methyladenine glycosylase,"Replication, recombination and repair",A0A099SWT7
PSPTO_RS24980,PSPTO_RS24980,PSPTO4831%2CPSPTO_4831,5468838,5470154,+,bifunctional DedA family/phosphatase PAP2 family protein,Lipid transport and metabolism,A0A099SZM4
PSPTO_RS24985,PSPTO_RS24985,PSPTO4832%2CPSPTO_4832,5470302,5472320,+,membrane protein,Function unknown,Q87VV3
PSPTO_RS24990,PSPTO_RS24990,PSPTO4833%2CPSPTO_4833,5472317,5475085,-,PAS domain-containing protein,Signal transduction mechanisms,UPI0002DCB5DD
PSPTO_RS24995,PSPTO_RS24995,PSPTO4834%2CPSPTO_4834,5475075,5475530,-,pilus assembly protein,"Intracellular trafficking, secretion, and vesicular transport",A0A099SXQ1
PSPTO_RS25000,PSPTO_RS25000,PSPTO4835%2CPSPTO_4835,5475606,5476076,+,prepilin peptidase,"Post-translational modification, protein turnover,and chaperones",A0A2K4VNL5
PSPTO_RS25005,PSPTO_RS25005,PSPTO4836%2CPSPTO_4836,5476234,5477016,+,response regulator transcription factor,Transcription,A0A099SZM9
PSPTO_RS25010,PSPTO_RS25010,PSPTO4837%2CPSPTO_4837,5477023,5478678,-,PleD family two-component system response regulator,Signal transduction mechanisms,A0A0Q0CXZ4
PSPTO_RS25015,PSPTO_RS25015,PSPTO4839%2CPSPTO_4839,5479006,5480085,+,DUF2333 family protein,Function unknown,A0A0N0G1X7
PSPTO_RS25020,PSPTO_RS25020,PSPTO4840%2CPSPTO_4840,5480085,5480627,+,NUDIX hydrolase,Lipid transport and metabolism,A0A099SXQ6
PSPTO_RS25025,PSPTO_RS25025,PSPTO4841%2CPSPTO_4841,5480837,5481208,+,translation initiation factor Sui1,"Translation, ribosomal structure and biogenesis",A0A0N8T623
PSPTO_RS25030,speA,PSPTO4842%2CPSPTO_4842,5481297,5483210,+,arginine decarboxylase,Amino acid transport and metabolism,A0A099SZN5
PSPTO_RS25035,PSPTO_RS25035,PSPTO4843%2CPSPTO_4843,5483485,5484387,+,alpha/beta hydrolase,Lipid transport and metabolism,A0A2V4P5F9
PSPTO_RS25040,PSPTO_RS25040,PSPTO4844%2CPSPTO_4844,5484381,5485721,-,MATE family efflux transporter,Defense mechanisms,A0A099SZX7
PSPTO_RS25045,PSPTO_RS25045,PSPTO4845%2CPSPTO_4845,5485965,5490914,+,alpha-2-macroglobulin family protein,Function unknown,Q87VU0
PSPTO_RS25055,PSPTO_RS25055,PSPTO4846%2CPSPTO_4846,5491161,5491454,-,hypothetical protein,Function unknown,A0A099SWV3
PSPTO_RS25060,pbpC,PSPTO4847%2CPSPTO_4847,5491550,5493898,+,peptidoglycan glycosyltransferase PbpC,Cell wall/membrane/envelope biogenesis,A0A0Q0HU74
PSPTO_RS25065,PSPTO_RS25065,PSPTO4848%2CPSPTO_4848,5494003,5494410,-,response regulator,Signal transduction mechanisms,A0A0N0G1Y8
PSPTO_RS25070,PSPTO_RS25070,PSPTO4849%2CPSPTO_4849,5494451,5494657,-,Flp family type IVb pilin,Function unknown,A0A099SZY3
PSPTO_RS25075,cpaB,PSPTO4850%2CPSPTO_4850,5494865,5495938,+,Flp pilus assembly protein CpaB,"Intracellular trafficking, secretion, and vesicular transport",A0A3M5YC47
PSPTO_RS25080,PSPTO_RS25080,PSPTO4851%2CPSPTO_4851,5495959,5497218,+,type II and III secretion system protein family protein,"Intracellular trafficking, secretion, and vesicular transport",A0A0P9L7B0
PSPTO_RS25085,PSPTO_RS25085,PSPTO4852%2CPSPTO_4852,5497215,5498405,+,hypothetical protein,"Intracellular trafficking, secretion, and vesicular transport",A0A099SZP6
PSPTO_RS25090,PSPTO_RS25090,PSPTO4853%2CPSPTO_4853,5498405,5499661,+,CpaF family protein,"Intracellular trafficking, secretion, and vesicular transport",A0A099SWZ0
PSPTO_RS25095,PSPTO_RS25095,PSPTO4854%2CPSPTO_4854,5499680,5500567,+,type II secretion system F family protein,"Intracellular trafficking, secretion, and vesicular transport",A0A099SZY9
PSPTO_RS25100,PSPTO_RS25100,PSPTO4855%2CPSPTO_4855,5500569,5501453,+,type II secretion system F family protein,Cell motility,A0A099SXS2
PSPTO_RS25105,PSPTO_RS25105,PSPTO4856%2CPSPTO_4856,5501495,5502247,+,hypothetical protein,"Intracellular trafficking, secretion, and vesicular transport",A0A0Q0CKW0
PSPTO_RS25110,PSPTO_RS25110,PSPTO4857%2CPSPTO_4857,5502244,5502516,+,DUF3613 domain-containing protein,Function unknown,A0A0N8QNQ7
PSPTO_RS25115,PSPTO_RS25115,PSPTO4858%2CPSPTO_4858,5502597,5504411,+,protein-disulfide reductase DsbD,Energy production and conversion,Q87VS7
PSPTO_RS25120,aroQ,PSPTO4859%2CPSPTO_4859,5504541,5504993,+,type II 3-dehydroquinate dehydratase,Amino acid transport and metabolism,A0A099SZZ5
PSPTO_RS25125,PSPTO_RS25125,PSPTO4860%2CPSPTO_4860,5505070,5505525,+,acetyl-CoA carboxylase biotin carboxyl carrier protein,Lipid transport and metabolism,A0A099SXS7
PSPTO_RS25130,accC,PSPTO4861%2CPSPTO_4861,5505543,5506886,+,acetyl-CoA carboxylase biotin carboxylase subunit,Lipid transport and metabolism,A0A0N1JHR6
PSPTO_RS25135,prmA,PSPTO4862%2CPSPTO_4862,5507022,5507900,+,50S ribosomal protein L11 methyltransferase,"Translation, ribosomal structure and biogenesis",A0A099SZQ8
PSPTO_RS25140,PSPTO_RS25140,PSPTO4863%2CPSPTO_4863,5507925,5509286,+,DUF3426 domain-containing protein,Function unknown,A0A0Q0D4U4
PSPTO_RS25145,dusB,PSPTO4864%2CPSPTO_4864,5509603,5510616,+,tRNA dihydrouridine synthase DusB,"Translation, ribosomal structure and biogenesis",A0A0N0G1Y2
PSPTO_RS25150,fis,PSPTO4865%2CPSPTO_4865,5510613,5510933,+,DNA-binding transcriptional regulator Fis,Transcription,A0A099SXT2
PSPTO_RS25155,purH,PSPTO4866%2CPSPTO_4866,5511016,5512620,+,bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,Nucleotide transport and metabolism,Q87VR9
PSPTO_RS25160,purD,PSPTO4867%2CPSPTO_4867,5512819,5514114,+,phosphoribosylamine--glycine ligase,Nucleotide transport and metabolism,Q87VR8
PSPTO_RS25165,PSPTO_RS25165,PSPTO4868%2CPSPTO_4868,5514202,5516991,+,hybrid sensor histidine kinase/response regulator,Signal transduction mechanisms,A0A0N0FQM9
PSPTO_RS25170,PSPTO_RS25170,PSPTO4869%2CPSPTO_4869,5517061,5517657,+,MarC family protein,"Intracellular trafficking, secretion, and vesicular transport",A0A099T006
PSPTO_RS25175,PSPTO_RS25175,PSPTO4870%2CPSPTO_4870,5517664,5518299,-,hypothetical protein,No COG annotation,A0A0Q0CY35
PSPTO_RS25180,PSPTO_RS25180,PSPTO4871%2CPSPTO_4871,5518336,5518971,-,hypothetical protein,No COG annotation,Q87VR4
PSPTO_RS25185,PSPTO_RS25185,PSPTO4872%2CPSPTO_4872,5518964,5519662,-,hypothetical protein,No COG annotation,A0A0Q0EY87
PSPTO_RS25190,PSPTO_RS25190,PSPTO4873%2CPSPTO_4873,5519721,5520548,-,hypothetical protein,No COG annotation,A0A0N8QNQ9
PSPTO_RS25195,cobJ,PSPTO4874%2CPSPTO_4874,5520896,5522599,-,precorrin-3B C(17)-methyltransferase,Coenzyme transport and metabolism,A0A0P9UQH9
PSPTO_RS25200,PSPTO_RS25200,PSPTO4875%2CPSPTO_4875,5522599,5523330,-,precorrin-2 C(20)-methyltransferase,Coenzyme transport and metabolism,A0A4V0ZM09
PSPTO_RS25205,PSPTO_RS25205,PSPTO4876%2CPSPTO_4876,5523330,5523956,-,precorrin-8X methylmutase,Carbohydrate transport and metabolism,A0A099SXU1
PSPTO_RS25210,cobG,PSPTO4877%2CPSPTO_4877,5523953,5525383,-,precorrin-3B synthase,Energy production and conversion,A0A0Q0D4R7
PSPTO_RS25215,PSPTO_RS25215,PSPTO4878%2CPSPTO_4878,5525424,5526626,+,bifunctional cobalt-precorrin-7 (C(5))-methyltransferase/cobalt-precorrin-6B (C(15))-methyltransferase,Coenzyme transport and metabolism,A0A0N0WTE6
PSPTO_RS25220,PSPTO_RS25220,PSPTO4879%2CPSPTO_4879,5526626,5527738,+,cobalt-precorrin-5B (C(1))-methyltransferase,Coenzyme transport and metabolism,A0A0N0WTD6
PSPTO_RS25225,PSPTO_RS25225,PSPTO4880%2CPSPTO_4880,5527735,5528475,+,cobalt-precorrin-6A reductase,Coenzyme transport and metabolism,A0A0N0FQI1
PSPTO_RS25230,PSPTO_RS25230,,5528479,5528595,+,DUF1534 domain-containing protein,No COG annotation,
PSPTO_RS29980,PSPTO_RS29980,,5528620,5528781,+,hypothetical protein,Transcription,UPI000209201B
PSPTO_RS25235,PSPTO_RS25235,PSPTO4881%2CPSPTO_4881,5528813,5529274,+,copper chaperone PCu(A)C,Function unknown,A0A0N0FZH8
PSPTO_RS25240,PSPTO_RS25240,PSPTO4882%2CPSPTO_4882,5529288,5529722,+,DUF2946 domain-containing protein,Function unknown,A0A0N0FZG1
PSPTO_RS25245,PSPTO_RS25245,PSPTO4883%2CPSPTO_4883,5529806,5531179,+,PepSY domain-containing protein,Function unknown,A0A0N0FZF6
PSPTO_RS25250,PSPTO_RS25250,PSPTO4884%2CPSPTO_4884,5531431,5534901,+,hypothetical protein,No COG annotation,UPI0002EBCFEB
PSPTO_RS25255,urtA,PSPTO4885%2CPSPTO_4885,5535156,5536421,+,urea ABC transporter substrate-binding protein,Amino acid transport and metabolism,A0A0Q0BZD6
PSPTO_RS25260,urtB,PSPTO4886%2CPSPTO_4886,5536635,5538224,+,urea ABC transporter permease subunit UrtB,Inorganic ion transport and metabolism,A0A0N0WTC2
PSPTO_RS25265,urtC,PSPTO4887%2CPSPTO_4887,5538224,5539303,+,urea ABC transporter permease subunit UrtC,Inorganic ion transport and metabolism,Q87VP8
PSPTO_RS25270,urtD,PSPTO4888%2CPSPTO_4888,5539300,5540160,+,urea ABC transporter ATP-binding protein UrtD,Function unknown,A0A099SWZ6
PSPTO_RS25275,urtE,PSPTO4889%2CPSPTO_4889,5540278,5540976,+,urea ABC transporter ATP-binding subunit UrtE,Amino acid transport and metabolism,A0A0Q0CR90
PSPTO_RS25280,PSPTO_RS25280,PSPTO4890%2CPSPTO_4890,5541025,5541870,+,urease accessory protein UreD,"Post-translational modification, protein turnover,and chaperones",A0A0N0FZF5
PSPTO_RS25285,ureA,PSPTO4891%2CPSPTO_4891,5541956,5542258,+,urease subunit gamma,Amino acid transport and metabolism,A0A099T027
PSPTO_RS25290,PSPTO_RS25290,PSPTO4892%2CPSPTO_4892,5542269,5542811,+,N-acetyltransferase,Cell wall/membrane/envelope biogenesis,A0A0N0FZG5
PSPTO_RS25295,PSPTO_RS25295,PSPTO4893%2CPSPTO_4893,5542822,5543355,+,GNAT family N-acetyltransferase,Transcription,A0A0Q0CR84
PSPTO_RS25300,PSPTO_RS25300,PSPTO4894%2CPSPTO_4894,5543352,5543660,+,urease subunit beta,Amino acid transport and metabolism,A0A0N0WUH5
PSPTO_RS25305,ureC,PSPTO4895%2CPSPTO_4895,5543886,5545586,+,urease subunit alpha,Amino acid transport and metabolism,A0A099SX31
PSPTO_RS25310,PSPTO_RS25310,PSPTO4896%2CPSPTO_4896,5545779,5546909,+,HAMP domain-containing histidine kinase,Signal transduction mechanisms,A0A0P9I8E5
PSPTO_RS25315,cbpA,PSPTO4897%2CPSPTO_4897,5546945,5547889,-,curved DNA-binding protein,"Post-translational modification, protein turnover,and chaperones",A0A2V4PGN7
PSPTO_RS25320,PSPTO_RS25320,PSPTO4898%2CPSPTO_4898,5548200,5549465,+,Hsp70 family protein,"Post-translational modification, protein turnover,and chaperones",A0A099SXW6
PSPTO_RS25325,PSPTO_RS25325,PSPTO4899%2CPSPTO_4899,5549550,5550560,-,membrane protein,Function unknown,A0A0Q0F4U3
PSPTO_RS25330,PSPTO_RS25330,PSPTO4900%2CPSPTO_4900,5550749,5551039,-,phosphate starvation-inducible protein PsiF,Function unknown,A0A0N0WHN3
PSPTO_RS25335,PSPTO_RS25335,PSPTO4901%2CPSPTO_4901,5551193,5552074,+,DMT family transporter,Amino acid transport and metabolism,A0A0Q0D3P0
PSPTO_RS25340,PSPTO_RS25340,PSPTO4902%2CPSPTO_4902,5552071,5552304,-,hypothetical protein,No COG annotation,A0A0N0FZH0
PSPTO_RS25345,osmE,PSPTO4903%2CPSPTO_4903,5552577,5552915,+,osmotically-inducible lipoprotein OsmE,"Translation, ribosomal structure and biogenesis",A0A099T038
PSPTO_RS25350,PSPTO_RS25350,,5552964,5554186,-,IS3 family transposase,"Replication, recombination and repair",
PSPTO_RS25355,PSPTO_RS25355,,5554288,5554590,+,hypothetical protein,No COG annotation,A0A0P9MQ56
PSPTO_RS25360,PSPTO_RS25360,PSPTO4906%2CPSPTO_4906,5554594,5555133,+,bacterioferritin,Inorganic ion transport and metabolism,A0A0W0PE45
PSPTO_RS25365,PSPTO_RS25365,PSPTO4907%2CPSPTO_4907,5555300,5557366,-,AsmA family protein,Cell wall/membrane/envelope biogenesis,A0A0Q0BAK5
PSPTO_RS25370,PSPTO_RS25370,PSPTO4908%2CPSPTO_4908,5557588,5558220,+,TetR family transcriptional regulator,Transcription,A0A099SZV9
PSPTO_RS25375,ureE,PSPTO4909%2CPSPTO_4909,5558405,5558905,+,urease accessory protein UreE,"Translation, ribosomal structure and biogenesis",A0A099SX43
PSPTO_RS25380,PSPTO_RS25380,PSPTO4910%2CPSPTO_4910,5558902,5559576,+,urease accessory protein UreF,"Post-translational modification, protein turnover,and chaperones",A0A099T043
PSPTO_RS25385,ureG,PSPTO4911%2CPSPTO_4911,5559597,5560214,+,urease accessory protein UreG,Nucleotide transport and metabolism,A0A099SXX8
PSPTO_RS25390,PSPTO_RS25390,PSPTO4912%2CPSPTO_4912,5560239,5560811,+,HupE/UreJ family protein,"Post-translational modification, protein turnover,and chaperones",Q87VM4
PSPTO_RS25395,PSPTO_RS25395,PSPTO4913%2CPSPTO_4913,5561015,5562229,+,AGE family epimerase/isomerase,Carbohydrate transport and metabolism,A0A0N0FX63
PSPTO_RS25400,PSPTO_RS25400,PSPTO4914%2CPSPTO_4914,5562260,5563024,-,SDR family oxidoreductase,Function unknown,A0A099SX50
PSPTO_RS25405,PSPTO_RS25405,PSPTO4915%2CPSPTO_4915,5563744,5564460,-,ABC transporter ATP-binding protein,Inorganic ion transport and metabolism,A0A0Q0CK79
PSPTO_RS25410,PSPTO_RS25410,PSPTO4916%2CPSPTO_4916,5564457,5565332,-,ATP-binding cassette domain-containing protein,Amino acid transport and metabolism,A0A099SXY4
